year,city,state,age,hardness,ph,infRate,typhoidRate,npTubRate,momRate,population,precipitation,temperature,lead,foreignShare
1900,Charleston,SC,24.8344593048096,29,6.80000019073486,0.799283146858215,0.132616490125656,0.007168458774686,0.216845884919167,558,3.98603081703186,62.6687126159668,1,0.033783782273531
1900,Chelsea,MA,26.3079090118408,21,6.5,0.408823519945145,0.020588235929608,0.011764706112444,0.170588240027428,340,3.61384510993958,47.7241973876953,1,0.378531068563461
1900,Chicago,IL,25.954553604126,258,7.69999980926514,0.320400357246399,0.021136296913028,0.018840152770281,0.194053575396538,16985,3.16118431091309,51.9522666931152,1,0.345488280057907
1900,Chicopee,MA,28.8439712524414,11,6.40000009536743,0.832460761070251,0.031413611024618,0.031413611024618,0.130890056490898,191,3.61384510993958,47.7241973876953,1,0.248226955533028
1900,Chillicothe,OH,28.8852462768555,362,7.5,0.232558146119118,0.069767445325851,0,0.232558146119118,129,3.19353795051575,50.7355270385742,1,0.065573766827583
1900,Cincinnati,OH,27.0936908721924,112,7.59999990463257,0.295796245336533,0.03896901011467,0.021785823628306,0.206198215484619,3259,3.19353795051575,50.7355270385742,1,0.176139906048775
1900,Cleveland,OH,26.038890838623,125,8,0.455069422721863,0.056850928813219,0.005501702893525,0.182080164551735,3817,3.19353795051575,50.7355270385742,1,0.334511816501617
1900,Columbus,OH,27.7414627075195,127,8.10000038146973,0.211155384778976,0.053386453539133,0.019920319318771,0.207171320915222,1255,3.19353795051575,50.7355270385742,1,0.101626016199589
1900,Concord,NH,31.9895286560059,11,6.30000019073486,0.265306115150452,0.00510204071179,0,0.168367341160774,196,3.58328223228455,43.2948837280273,0,0.188481673598289
1900,Covington,KY,26.4411773681641,362,7.5,0.321678310632706,0.044289045035839,0.011655011214316,0.205128207802773,429,3.95681285858154,55.778434753418,1,0.135746613144875
1900,Dayton,OH,26.9511108398438,362,7.5,0.298944890499115,0.035169988870621,0.024618992581964,0.214536935091019,853,3.19353795051575,50.7355270385742,1,0.097777776420116
1900,Denver,CO,29.356876373291,102,8,0.283258587121964,0.040358744561672,0.022421523928642,0.218983560800552,1338,1.32117688655853,44.9744873046875,1,0.164312273263931
1900,Detroit,MI,25.961763381958,269,8,0.462373107671738,0.028351416811347,0.017850892618299,0.205460280179977,2857,2.61005115509033,44.5486831665039,1,0.352559953927994
1900,Elizabeth,NJ,25.8155174255371,73,7.5,0.566218793392181,0.011516314931214,0.036468330770731,0.191938579082489,521,3.75226616859436,52.1902046203613,0,0.289655178785324
1900,Elmira,NY,29.2686557769775,120,8.19999980926514,0.207865163683891,0.044943820685148,0.011235955171287,0.199438199400902,356,3.27873539924622,45.2679100036621,0,0.151741296052933
1900,Erie,PA,26.0604400634766,140,8.19999980926514,0.36053130030632,0.037950664758682,0.013282732106745,0.193548381328583,527,3.35094308853149,48.971492767334,0,0.23260073363781
1900,Evansville,IN,27.2201671600342,138,7.5,0.313559323549271,0.049152541905642,0.01355932187289,0.210169494152069,590,3.36581873893738,51.8216361999512,0,0.072268910706043
1900,Everett,MA,26.9375,21,6.5,0.419753074645996,0.020576132461429,0.012345679104328,0.230452671647072,243,3.61384510993958,47.7241973876953,1,0.275000005960464
1900,Fall River,MA,25.3219432830811,2,5.69999980926514,0.844465672969818,0.027671756222844,0.02194656431675,0.187977105379105,1048,3.61384510993958,47.7241973876953,1,0.478417277336121
1900,Fitchburgh,MA,25.6605167388916,30,6.40000009536743,0.495238095521927,0.031746033579111,0.009523809887469,0.152380958199501,315,3.61384510993958,47.7241973876953,0,0.387453883886337
1900,Flint,MI,28.3309860229492,96,8,0.145038172602654,0.022900763899088,0.007633587811142,0.259541988372803,131,2.61005115509033,44.5486831665039,0,0.225352108478546
1900,Gloucester,MA,26.3318958282471,21,6.5,0.295019149780273,0.003831417532638,0.015325670130551,0.137931033968925,261,3.61384510993958,47.7241973876953,0,0.336206883192062
1900,Grand Rapids,MI,27.8174686431885,140,8.39999961853027,0.270857155323029,0.030857142060995,0.016000000759959,0.202285706996918,875,2.61005115509033,44.5486831665039,1,0.238521829247475
1900,Green Bay,WI,26.6195659637451,258,7.69999980926514,0.419354826211929,0.037634409964085,0.010752688162029,0.155913978815079,186,2.61722230911255,43.0478057861328,0,0.255434781312943
1900,Hamilton,OH,27.6748962402344,362,7.5,0.355648547410965,0.02510460279882,0.02928870357573,0.154811710119247,239,3.19353795051575,50.7355270385742,1,0.123456791043282
1900,Harrisburg,PA,28.8709011077881,145,8,0.34730538725853,0.049900200217962,0.005988024175167,0.187624752521515,501,3.35094308853149,48.971492767334,1,0.090163931250572
1900,Hartford,CT,30.2471256256104,50,6.5,0.367167919874191,0.052631579339504,0.0137844607234,0.210526317358017,798,3.80274844169617,48.5241241455078,0,0.266666680574417
1900,Haverhill,MA,28.3851680755615,30,6.40000009536743,0.28840970993042,0.016172505915165,0.03234501183033,0.210242584347725,371,3.61384510993958,47.7241973876953,1,0.210526317358017
1900,Hazleton,PA,23.3203887939453,111,7.30000019073486,0.478873252868652,0.028169013559818,0,0.211267605423927,142,3.35094308853149,48.971492767334,1,0.233009710907936
1900,Hoboken,NJ,26.128812789917,95,7.30000019073486,0.497470498085022,0.016863405704498,0.033726811408997,0.215851604938507,593,3.75226616859436,52.1902046203613,1,0.3864406645298
1900,Holyoke,MA,25.2884616851807,11,6.40000009536743,0.647702395915985,0.030634572729468,0.021881837397814,0.140043765306473,457,3.61384510993958,47.7241973876953,1,0.30448716878891
1900,Indianapolis,IN,28.9402618408203,64,8.10000038146973,0.321703135967255,0.041395623236895,0.011827320791781,0.197516262531281,1691,3.36581873893738,51.8216361999512,1,0.092097073793411
1900,Jackson,MI,29.9879035949707,269,8,0.147410362958908,0.067729085683823,0.011952191591263,0.187251001596451,251,2.61005115509033,44.5486831665039,1,0.133064523339272
1900,Jacksonville,FL,24.5169811248779,248,7.5,0.609154939651489,0.035211268812418,0.017605634406209,0.211267605423927,284,4.5017032623291,70.6228103637695,0,0.003773584961891
1900,Johnstown,PA,24.8349208831787,111,7.30000019073486,0.571030616760254,0.130919218063354,0.016713092103601,0.136490255594254,359,3.35094308853149,48.971492767334,1,0.152380958199501
1900,Kalamazoo,MI,29.885461807251,140,8.39999961853027,0.282786875963211,0.036885246634483,0.024590164422989,0.209016397595406,244,2.61005115509033,44.5486831665039,1,0.1585903018713
1900,Kansas City,MO,28.3387088775635,261,8.19999980926514,0.301160663366318,0.035430666059256,0.008552229963243,0.217470988631248,1637,3.41704678535461,54.6456146240234,0,0.114695340394974
1900,Kingston,NY,29.2537879943848,43,7.30000019073486,0.367346942424774,0.012244897894561,0.0081632649526,0.191836729645729,245,3.27873539924622,45.2679100036621,1,0.125
1900,Lancaster,PA,27.1397590637207,195,7.80000019073486,0.371980667114258,0.043478261679411,0.033816423267126,0.185990333557129,414,3.35094308853149,48.971492767334,1,0.07951807230711
1900,Lansing,MI,30.9515151977539,412,7,0.207317069172859,0.073170728981495,0.006097560748458,0.14634145796299,164,2.61005115509033,44.5486831665039,1,0.109090909361839
1900,Lawrence,MA,26.5984382629395,21,6.5,0.639999985694885,0.019200000911951,0.014399999752641,0.216000005602837,625,3.61384510993958,47.7241973876953,1,0.385937511920929
1900,Leavenworth,KS,30.8999996185303,294,8.10000038146973,0.352656990289688,0.028985507786274,0.004830917809159,0.149758458137512,207,2.29677629470825,54.26220703125,1,0.135294124484062
1900,Lima,OH,25.9724769592285,362,7.5,0.465437799692154,0.07373271882534,0.013824884779751,0.193548381328583,217,3.19353795051575,50.7355270385742,1,0.06880734115839
1900,Lincoln,NE,25.8666667938232,240,7.80000019073486,0.182044893503189,0.009975062683225,0.01246882788837,0.211970075964928,401,1.90323829650879,48.7749252319336,1,0.142528742551804
1900,Lockport,NY,31.4285717010498,140,8.19999980926514,0.206060603260994,0.024242423474789,0.012121211737394,0.230303034186363,165,3.27873539924622,45.2679100036621,0,0.216748774051666
1900,Los Angeles,CA,29.6602039337158,69,7.90000009536743,0.2548828125,0.0380859375,0.0283203125,0.1953125,1024,1.85030698776245,59.0261688232422,1,0.185714289546013
1900,Louisville,KY,27.1741008758545,138,7.5,0.310698568820953,0.063996091485024,0.020517831668258,0.221787989139557,2047,3.95681285858154,55.778434753418,1,0.089688248932362
1900,Lowell,MA,28.5970764160156,30,6.40000009536743,0.551106452941895,0.017913592979312,0.01896733418107,0.211801901459694,949,3.61384510993958,47.7241973876953,1,0.422755748033524
1900,Lynchburg,VA,22.7583332061768,70,7.59999990463257,0.611702144145966,0.122340425848961,0.03191489353776,0.143617019057274,188,3.55766820907593,55.2040214538574,1,0
1900,Lynn,MA,30.115873336792,21,6.5,0.340145975351334,0.018978102132678,0.026277372613549,0.182481750845909,685,3.61384510993958,47.7241973876953,0,0.269841283559799
1900,Madison,WI,25.6800003051758,258,7.69999980926514,0.141361251473427,0.005235602147877,0.005235602147877,0.162303671240807,191,2.61722230911255,43.0478057861328,1,0.186666667461395
1900,Malden,MA,29.7162170410156,21,6.5,0.354166656732559,0.020833333954215,0.005952381063253,0.244047611951828,336,3.61384510993958,47.7241973876953,1,0.232432425022125
1900,Manchester,NH,28.117525100708,11,6.30000019073486,0.632688939571381,0.015817223116756,0.031634446233511,0.175746917724609,569,3.58328223228455,43.2948837280273,1,0.420618563890457
1900,McKeesport,PA,23.7079887390137,111,7.30000019073486,0.616959035396576,0.070175439119339,0.008771929889917,0.187134504318237,342,3.35094308853149,48.971492767334,1,0.267217636108398
1900,Medford,MA,31.663158416748,21,6.5,0.324175834655762,0.027472527697682,0.010989011265338,0.197802200913429,182,3.61384510993958,47.7241973876953,0,0.315789461135864
1900,Memphis,TN,25.9438533782959,47,6.40000009536743,0.297165215015411,0.047898337244988,0.013685239478946,0.205278590321541,1023,4.34157180786133,57.9598693847656,1,0.062923520803452
1900,Meriden,CT,25.1442623138428,50,6.5,0.330578505992889,0.028925620019436,0.012396694160998,0.214876025915146,242,3.80274844169617,48.5241241455078,0,0.350819677114487
1900,Milwaukee,WI,24.9134693145752,258,7.69999980926514,0.477742731571198,0.0122677879408,0.012618296779692,0.175254121422768,2853,2.61722230911255,43.0478057861328,1,0.30267921090126
1900,Minneapolis,MN,26.6087341308594,175,8.10000038146973,0.222496300935745,0.041440553963184,0.029107054695487,0.231376424431801,2027,2.18033623695374,40.8112564086914,1,0.309770375490189
1900,Mobile,AL,29.3374996185303,161,8,0.578125,0.08333333581686,0.0234375,0.21875,384,4.48610401153564,63.3244895935059,0,0.070000000298023
1900,Montclair,NJ,28.576530456543,280,7.69999980926514,0.568345308303833,0.028776979073882,0.050359711050987,0.323741018772125,139,3.75226616859436,52.1902046203613,1,0.193877547979355
1900,Mount Vernon,NY,24.4224605560303,110,7.09999990463257,0.636792480945587,0.004716981202364,0.018867924809456,0.183962270617485,212,3.27873539924622,45.2679100036621,0,0.139037430286407
1900,Muskegon,MI,27.0521335601807,140,8.39999961853027,0.375,0.014423076994717,0.024038461968303,0.192307695746422,208,2.61005115509033,44.5486831665039,0,0.298578202724457
1900,Nashua,NH,25.9822216033936,30,6.40000009536743,0.554621875286102,0.004201680887491,0.021008403971791,0.16806723177433,238,3.58328223228455,43.2948837280273,0,0.519999980926514
1900,Nashville,TN,26.3940143585205,90,7.5,0.445544540882111,0.049504950642586,0.040841583162546,0.178217828273773,808,4.34157180786133,57.9598693847656,1,0.028678303584456
1900,New Bedford,MA,27.6707019805908,2,5.69999980926514,0.697115361690521,0.040064103901386,0.019230769947171,0.272435903549194,624,3.61384510993958,47.7241973876953,1,0.354721546173096
1900,New Britain,CT,23.5381679534912,50,6.5,0.706563711166382,0.015444015152752,0.01930501870811,0.162162154912949,259,3.80274844169617,48.5241241455078,1,0.316793888807297
1900,New Brunswick,NJ,29.1515159606934,73,7.5,0.444999992847443,0.019999999552965,0.014999999664724,0.219999998807907,200,3.75226616859436,52.1902046203613,1,0.136363640427589
1900,Newcastle,PA,24.6986293792725,111,7.30000019073486,0.356890469789505,0.137809187173843,0.007067137863487,0.15194346010685,283,3.35094308853149,48.971492767334,1,0.100456617772579
1900,New Haven,CT,27.3592510223389,50,7.09999990463257,0.418518513441086,0.025000000372529,0.025000000372529,0.174999997019768,1080,3.80274844169617,48.5241241455078,0,0.268700778484344
1900,New London,CT,28.6042785644531,50,7.09999990463257,0.451428562402725,0.017142856493592,0,0.257142871618271,175,3.80274844169617,48.5241241455078,1,0.240641713142395
1900,New Orleans,LA,25.8400974273682,161,8,0.45315220952034,0.052594915032387,0.026471612975001,0.199582025408745,2871,4.75405693054199,66.6077499389648,1,0.100242801010609
1900,New Rochelle,NY,25.8187923431396,110,7.09999990463257,0.414965987205505,0.006802720949054,0.020408162847161,0.183673471212387,147,3.27873539924622,45.2679100036621,1,0.234899327158928
1900,New York,NY,26.0219974517822,95,7.30000019073486,0.483968526124954,0.020433384925127,0.031377762556076,0.201306685805321,34355.5390625,3.27873539924622,45.2679100036621,1,0.37296861410141
1900,Newark,NJ,26.5295028686523,280,7.69999980926514,0.460569113492966,0.021138211712241,0.029268292710185,0.210975617170334,2460,3.75226616859436,52.1902046203613,1,0.29076087474823
1900,Newark,OH,26.9375,112,7.59999990463257,0.348066300153732,0.060773480683565,0.027624309062958,0.154696136713028,181,3.19353795051575,50.7355270385742,0,0.075000002980232
1900,Newburgh,NY,31.9390239715576,110,7.09999990463257,0.401606440544128,0.044176705181599,0.012048192322254,0.132530122995377,249,3.27873539924622,45.2679100036621,1,0.170731708407402
1900,Newburyport,MA,32.9391899108887,30,6.40000009536743,0.270833343267441,0.04166666790843,0.034722223877907,0.173611104488373,144,3.61384510993958,47.7241973876953,0,0.182432428002357
1900,Newport,KY,28.986665725708,362,7.5,0.388692587614059,0.060070671141148,0.031802121549845,0.176678448915482,283,3.95681285858154,55.778434753418,1,0.200000002980232
1900,Newport,RI,29.2988929748535,60,6.5,0.415178567171097,0.089285716414452,0.017857143655419,0.258928567171097,224,3.64639616012573,49.4468574523926,0,0.250922501087189
1900,Newton,MA,27.5324325561523,21,6.5,0.334328353404999,0.026865672320128,0.020895522087812,0.247761189937592,335,3.61384510993958,47.7241973876953,1,0.321621626615524
1900,Niagara Falls,NY,24.7311325073242,140,8.19999980926514,0.402061849832535,0.108247421681881,0,0.22164948284626,194,3.27873539924622,45.2679100036621,1,0.259433954954147
1900,Norfolk,VA,26.7524566650391,45,6.80000019073486,0.748927056789398,0.079399138689041,0.030042918398976,0.227467805147171,466,3.55766820907593,55.2040214538574,1,0.053045187145472
1900,Norristown,PA,31.3004703521729,148,7.59999990463257,0.252252250909805,0.045045044273138,0.022522522136569,0.184684678912163,222,3.35094308853149,48.971492767334,1,0.16431924700737
1900,Northampton,MA,30.7083339691162,11,6.40000009536743,0.397849470376968,0.043010752648115,0.016129031777382,0.274193555116653,186,3.61384510993958,47.7241973876953,0,0.286458343267441
1900,Norwich,CT,32.7575759887695,50,6.5,0.529069781303406,0.040697675198317,0.005813953466713,0.261627912521362,172,3.80274844169617,48.5241241455078,1,0.30303031206131
1900,Oakland,CA,28.9200000762939,26,8.89999961853027,0.168908819556236,0.02391629293561,0.032884903252125,0.195814654231071,669,1.85030698776245,59.0261688232422,0,0.253846168518066
1900,Omaha,NE,27.1112270355225,286,8.19999980926514,0.267317086458206,0.023414634168148,0.022439023479819,0.188292682170868,1025,1.90323829650879,48.7749252319336,1,0.244491085410118
1900,Orange,NJ,29.39430809021,280,7.69999980926514,0.406639009714127,0.033195022493601,0.033195022493601,0.236514523625374,241,3.75226616859436,52.1902046203613,1,0.353658527135849
1900,Pawtucket,RI,30.7513961791992,60,6.5,0.479591846466064,0.022959183901548,0.035714287310839,0.173469394445419,392,3.64639616012573,49.4468574523926,1,0.340782135725021
1900,Perth Amboy,NJ,23.9911117553711,73,7.5,0.630681812763214,0,0.051136363297701,0.227272734045982,176,3.75226616859436,52.1902046203613,1,0.58222222328186
1900,Philadelphia,PA,27.6275005340576,148,7.59999990463257,0.295686453580856,0.037183053791523,0.021335806697607,0.202767476439476,12936,3.35094308853149,48.971492767334,1,0.231979534029961
1900,Pittsburgh,PA,25.9043216705322,111,7.30000019073486,0.485696524381638,0.144278600811958,0.015547263436019,0.200870648026466,3216,3.35094308853149,48.971492767334,1,0.263580232858658
1900,Pittsfield,MA,26.7792797088623,43,7.30000019073486,0.364055305719376,0.023041475564241,0.013824884779751,0.25806450843811,217,3.61384510993958,47.7241973876953,0,0.189189195632935
1900,Plainfield,NJ,28.5568866729736,72,7.80000019073486,0.431372553110123,0.019607843831182,0.013071895577014,0.248366013169289,153,3.75226616859436,52.1902046203613,1,0.167664676904678
1900,Pontiac,MI,32.8571434020996,269,8,0.195876285433769,0.020618556067348,0.020618556067348,0.206185564398766,97,2.61005115509033,44.5486831665039,0,0.142857149243355
1900,Port Huron,MI,27.8192768096924,269,8,0.272251307964325,0.047120418399572,0.031413611024618,0.188481673598289,191,2.61005115509033,44.5486831665039,1,0.31325301527977
1900,Portland,ME,30.1875,9,6.90000009536743,0.425149708986282,0.04191616922617,0.049900200217962,0.20359280705452,501,3.58091378211975,41.250732421875,0,0.204166665673256
1900,Portsmouth,OH,28.253885269165,47,7.80000019073486,0.426966279745102,0.067415729165077,0.028089888393879,0.224719107151031,178,3.19353795051575,50.7355270385742,1,0.082901552319527
1900,Pottsville,PA,27.9141101837158,176,7.69999980926514,0.299363046884537,0.04458598792553,0,0.140127390623093,157,3.35094308853149,48.971492767334,1,0.1840490847826
1900,Poughkeepsie,NY,34.4439010620117,110,7.09999990463257,0.404166668653488,0.045833334326744,0.004166666883975,0.174999997019768,240,3.27873539924622,45.2679100036621,1,0.17560975253582
1900,Providence,RI,27.916618347168,60,6.5,0.455270648002625,0.023931624367833,0.042735043913126,0.202849000692368,1755,3.64639616012573,49.4468574523926,1,0.302472680807114
1900,Quincy,IL,28.8852462768555,195,8.19999980926514,0.245856359601021,0.030386740341783,0.008287292905152,0.190607741475105,362,3.16118431091309,51.9522666931152,1,0.155737698078156
1900,Quincy,MA,29.9223747253418,21,6.5,0.344537824392319,0.016806723549962,0.025210084393621,0.184873953461647,238,3.61384510993958,47.7241973876953,1,0.315068483352661
1900,Raleigh,NC,26.510066986084,20,6.80000019073486,0.544117629528046,0.095588237047195,0,0.286764711141586,136,4.12279224395752,59.117618560791,1,0.006711409427226
1900,Reading,PA,26.9739017486572,195,7.80000019073486,0.506970822811127,0.04816222935915,0.019011406227946,0.149556398391724,789,3.35094308853149,48.971492767334,1,0.111263737082481
1900,Richmond,IN,31.8449192047119,362,7.5,0.214285716414452,0.032967034727335,0.010989011265338,0.197802200913429,182,3.36581873893738,51.8216361999512,1,0.09625668078661
1900,Richmond,VA,27.3558750152588,70,7.59999990463257,0.661176443099976,0.104705885052681,0.028235293924809,0.23764705657959,850,3.55766820907593,55.2040214538574,1,0.039911307394505
1900,Rochester,NY,28.0491619110107,130,7.80000019073486,0.21525214612484,0.017220173031092,0.017220173031092,0.206027060747147,1626,3.27873539924622,45.2679100036621,1,0.276460379362106
1900,Rome,NY,30.9583339691162,120,8.19999980926514,0.209150329232216,0.019607843831182,0.019607843831182,0.209150329232216,153,3.27873539924622,45.2679100036621,1,0.194444447755814
1900,Sacramento,CA,30.1254024505615,80,8,0.219178080558777,0.07534246891737,0.023972602561116,0.19178082048893,292,1.85030698776245,59.0261688232422,0,0.266881018877029
1900,Saginaw,MI,25.8557453155518,96,8,0.278959810733795,0.028368793427944,0.016548464074731,0.189125299453735,423,2.61005115509033,44.5486831665039,1,0.239608809351921
1900,St. Louis,MO,26.3810787200928,221,8.30000019073486,0.31589013338089,0.032510429620743,0.018254520371556,0.193497911095619,5752,3.41704678535461,54.6456146240234,1,0.190628334879875
1900,St. Paul,MN,26.3044967651367,175,8.10000038146973,0.228834360837936,0.021472392603755,0.029447853565216,0.205521479249001,1630,2.18033623695374,40.8112564086914,1,0.274331241846085
1900,Salem,MA,28.6271667480469,21,6.5,0.526462376117706,0.022284122183919,0.03621169924736,0.175487458705902,359,3.61384510993958,47.7241973876953,0,0.289017349481583
1900,Salt Lake City,UT,25.1441783905029,159,7.40000009536743,0.368224292993546,0.039252337068319,0.014953271485865,0.175700932741165,535,0.954605281352997,48.0286560058594,1,0.212569311261177
1900,San Francisco,CA,30.6115646362305,26,8.89999961853027,0.264371156692505,0.030347242951393,0.046104464679956,0.200175076723099,3427,1.85030698776245,59.0261688232422,1,0.338480174541473
1900,Savannah,GA,25.3480567932129,29,6.80000019073486,0.612546145915985,0.040590405464172,0.018450183793902,0.250922501087189,542,4.16537284851074,63.8244171142578,1,0.0424028262496
1900,Schenectady,NY,28.6540699005127,43,7.30000019073486,0.427215188741684,0.041139241307974,0.025316456332803,0.199367091059685,316,3.27873539924622,45.2679100036621,1,0.252906978130341
1900,Scranton,PA,24.5734691619873,176,7.69999980926514,0.47843137383461,0.034313727170229,0.007843137718737,0.160784319043159,1020,3.35094308853149,48.971492767334,1,0.265306115150452
1900,Seattle,WA,31.6086959838867,15,7.19999980926514,0.155086845159531,0.034739453345537,0.018610421568155,0.156327545642853,806,3.08848690986633,48.0457611083984,1,0.308807134628296
1900,Sioux City,IA,27.145694732666,445,7.19999980926514,0.27794560790062,0.039274923503399,0.015105740167201,0.187311172485352,331,2.69608926773071,47.6700286865234,1,0.235099330544472
1900,Somerville,MA,28.1473140716553,21,6.5,0.37662336230278,0.016233766451478,0.025974025949836,0.191558435559273,616,3.61384510993958,47.7241973876953,0,0.280762553215027
1900,Springfield,IL,27.0956516265869,195,8.19999980926514,0.304985344409943,0.035190615803003,0.017595307901502,0.178885623812675,341,3.16118431091309,51.9522666931152,1,0.15072463452816
1900,Springfield,MA,28.8858528137207,11,6.40000009536743,0.404838711023331,0.027419354766607,0.035483870655298,0.216129034757614,620,3.61384510993958,47.7241973876953,0,0.245980709791183
1900,Stamford,CT,28.7382545471191,28,6.69999980926514,0.333333343267441,0.031446542590857,0.006289307959378,0.150943398475647,159,3.80274844169617,48.5241241455078,1,0.355704694986343
1900,Superior,WI,25.655517578125,45,7.90000009536743,0.39032256603241,0.116129033267498,0.016129031777382,0.167741939425468,310,2.61722230911255,43.0478057861328,1,0.394648820161819
1900,Syracuse,NY,29.0742702484131,120,8.19999980926514,0.254847645759583,0.029547553509474,0.026777470484376,0.219759926199913,1083,3.27873539924622,45.2679100036621,1,0.21485410630703
1900,Taunton,MA,28.0210838317871,2,5.69999980926514,0.522580623626709,0.02580645121634,0.01290322560817,0.196774199604988,310,3.61384510993958,47.7241973876953,0,0.25
1900,Toledo,OH,26.6198348999023,127,8.10000038146973,0.361911982297897,0.040971167385578,0.021244309842587,0.188163891434669,1318,3.19353795051575,50.7355270385742,1,0.198347106575966
